Title,Link,website,Article_Text,date
من قلب الجيزة إلى عيون العالم شوف المتحف المصري الكبير,https://elbashayer.com/%d9%85%d9%86-%d9%82%d9%84%d8%a8-%d8%a7%d9%84%d8%ac%d9%8a%d8%b2%d8%a9-%d8%a5%d9%84%d9%89-%d8%b9%d9%8a%d9%88%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d8%b4%d9%88%d9%81-%d8%a7%d9%84%d9%85%d8%aa/,elbashayer.com,"قبل أيام قليلة من الافتتاح المنتظر للمتحف المصري الكبير، نستعرض مجموعة جديدة من الصور كشفت عن ملامح التحفة المعمارية الأضخم في تاريخ مصر الحديث.
الصور أظهرت واجهات زجاجية مذهلة وتماثيل ضخمة لرموز الحضارة المصرية القديمة، إلى جانب لقطات من القاعات الداخلية التي تضم تجهيزات عرض عالمية المستوى. التصميم العصري المتكامل للمتحف يُبرز تمازجًا بين التاريخ والحداثة، مع إطلالة مهيبة مباشرة على أهرامات الجيزة.
ويُعد المتحف المصري الكبير أكبر متحف مخصص لحضارة واحدة في العالم، حيث يضم أكثر من 57 ألف قطعة أثرية من مختلف عصور التاريخ المصري، بينها معروضات تُعرض لأول مرة للجمهور.
شاهد الصور..",2026-01-11
خطة عمل أمنية بين المغرب وإسرائيل,https://elbashayer.com/%d8%ae%d8%b7%d8%a9-%d8%b9%d9%85%d9%84-%d8%a3%d9%85%d9%86%d9%8a%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%88%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84/,elbashayer.com,"في خطوة تعكس استمرار مسار التعاون الدفاعي بين إسرائيل والمغرب، أعلن الجيش الإسرائيلي عن توقيع خطة عمل عسكرية مشتركة مع المملكة لعام 2026، وذلك في ختام الاجتماع الثالث للجنة العسكرية المشتركة بين البلدين. ورغم حساسية السياقين الإقليمي والدولي، لا سيما في ظل تداعيات الحرب في غزة، جاء هذا الإعلان ليعيد تسليط الضوء على هذا التعاون وحدوده، بين من يراه امتدادا لمسار استراتيجي، ومن يعتبره خطوة إشكالية على المستويين السياسي والشعبي. فما هي خلفيات الخطة الجديدة؟ وما دلالاتها الأمنية والاستراتيجية؟.
وأعلنت إسرائيل الجمعة، عن توقيع خطة عمل عسكرية مشتركة مع المغرب لعام 2026، وذلك في ختام الاجتماع الثالث للجنة العسكرية المشتركة بين البلدين، والذي عُقد بتل أبيب بداية يناير/ كانون الثاني.
الإعلان لم يتحدث عن “معاهدة دفاع” أو “تحالف عسكري”، بل استخدم توصيفا دقيقا هو Joint Work Plan، ما يعكس طبيعة تنظيمية وتنسيقية أكثر من كونها التزاما عملياتيا مفتوحا.
يأتي التوقيع تزامنا مع خمس سنوات على استئناف العلاقات الدبلوماسية بين البلدين في ديسمبر/ كانون الأول 2020، ضمن ما يُعرف بـ “اتفاقيات أبراهام”، ويمثل وفقا لمراقبين خطوة إلى الأمام في مسار التعاون الدفاعي، لا قفزة مفاجئة.
وفقا للجيش الإسرائيلي، فقد جاءت الخطة تتويجا للقاءات عمل مهنية جرت خلال الأسبوع المنصرم إلى جانب زيارات مشتركة إلى وحدات مختلفة في جيش الدفاع الإسرائيلي والصناعات الأمنية. وبلغت الزيارة ذروتها خلال حلقة نقاش خاصة تناولت بناء القدرات من وجهة النظر الاستراتيجية والأهداف المشتركة للتعاون بين جيشي البلدين.
في هذا السياق، اعتبر الناطق باسم الجيش الإسرائيلي، أفيخاي أدرعي الزيارة محطة مهمة أخرى في مسار تعميق التعاون الأمني بين إسرائيل والمغرب، الذي قال إنه “يعد من أبرز وأهم الشركاء للحفاظ على الاستقرار والأمن في المنطقة”.
“محطة مهمة لتعزيز التعاون الأمني والعسكري”
تم إقرار الخطة في إطار اللجنة العسكرية المشتركة (JMC) بدون نشر أي ملاحق تقنية أو تفاصيل عملياتية.
هذا التوصيف يكتسي أهميته اعتبارا لما يترتب عليه من دلالات سياسية وعسكرية، فالإعلان تجنب استخدام مصطلحات مثل “اتفاق دفاعي” أو تحالف” واكتفى بالحديث عن التنسيق والتخطيط وتبادل الخبرات في إطار برامج للتعاون العسكري.
في هذا السياق، يرى الخبير العسكري المغربي والأستاذ بجامعة ديجون بفرنسا، عبد الرحمن مكاوي، أن إعلان الجيش الإسرائيلي عن انعقاد الاجتماع “يندرج في إطار توضيح مستوى التعاون القائم بين الطرفين، ويأتي ردا عمليا على التساؤلات التي أُثيرت حول طبيعة هذا المسار”.
وأوضح مكاوي أن هذا الاجتماع “يشكل محطة مهمة لتعزيز التعاون الأمني والعسكري مع المغرب، الذي يُنظر إليه من الجانب الإسرائيلي باعتباره شريكا أساسيا يتمتع بثقل إقليمي ودور مؤثر في الاستقرار على المستويين الجهوي والدولي، خصوصا في حوض البحر الأبيض المتوسط والقارة الأفريقية”.
في المقابل، أشار المتحدث ذاته إلى أن الإعلان عن الخطة المرتبطة بهذا الاجتماع “لم يتطرق إلى تفاصيلها، لا سيما فيما يتعلق بمجال التصنيع الدفاعي”، وهو ما يعكس، حسب تعبيره، “طابعا استراتيجيا للتعاون القائم، المرتبط بالأهداف المشتركة بين الجيش الملكي المغربي وقوات الدفاع الإسرائيلية”.
من جانبه، أكد الخبير الإسرائيلي في الشؤون الأمنية يوحنان صوريف أن هذه الخطة المشتركة تعد امتدادا لاتفاقية التعاون الموقَّعة بين الطرفين عام 2021، وتشكل، من وجهة النظر الإسرائيلية، “خطوة متقدمة ومهمة في مسار تطوير العلاقات الثنائية بين البلدين”.
وبحسب المتحدث “فإن إسرائيل تنظر إلى المغرب باعتباره شريكا إقليميا ذا ثقل وتجربة راسخة في بناء العلاقات، وقوة فاعلة قادرة على الإسهام في تعزيز الاستقرار الإقليمي. كما أن الروابط التاريخية والإنسانية بين الجالية اليهودية في المغرب ويهود من أصول مغربية في إسرائيل تلعب دورا إيجابيا في دعم هذه العلاقات وتطويرها”.
تقدم في مسار التعاون
لا تعد اللجنة العسكرية المشتركة المغربية–الإسرائيلية هيئة طارئة، ولكنها آلية مؤسسية استراتيجية، تعقد اجتماعاتها بانتظام، ما يعني أن اجتماعها الأخير نتاج لمسار تراكمي وليس حدثا معزولا.
من بين أهم أهداف اللجنة تقييم التعاون القائم ووضع برامج سنوية مشتركة ثم تنظيم الزيارات المهنية وتبادل إرسال واستقبال الوفود العسكرية.
قبل الخطة الحالية، عمل الجانبان على تعميق التعاون العسكري بينهما منذ استئناف علاقاتهما الدبلوماسية.
هذا التعاون شكل محطة مفصلية بعد الزيارة التي قام بها وزير الدفاع الإسرائيلي السابق بيني غانتس إلى المغرب في نوفمبر/ تشرين الثاني 2021 حيث تُوّجت بتوقيع مذكرة تفاهم في المجال الأمني والعسكري تُعد الأولى من نوعها بين إسرائيل ودولة عربية.
هذه المذكرة أرست إطارا مؤسسيا للتعاون يشمل تبادل المعلومات، والتنسيق العملياتي، والتكوين، والبحث والتطوير، بما فتح الباب أمام شراكة دفاعية متعددة المستويات بين الرباط وتل أبيب.
منذ ذلك الحين، وقع المغرب عدة صفقات مع شركات دفاع إسرائيلية، من بينها صفقة لاقتناء نظام الدفاع الجوي باراك 8 التابع لشركة الصناعات الجوية الإسرائيلية، ومدفعية ATMOS من شركة إلبيت سيستمز، و20 رادارا من تصنيع شركة إلتا لمقاتلات F-5E، إضافة إلى صواريخ EXTRA من إنتاج إلبيت.
وفي نوفمبر/ تشرين الثاني 2025، افتتحت شركة BlueBird Aerosystems الإسرائيلية مصنعا في مدينة بنسليمان، بضواحي الدار البيضاء، لإنتاج طائرات SpyX المسيّرة الهجومية ذات الاستخدام الواحد.
وكانت شركة الصناعات الجوية الإسرائيلية (IAI) قد استحوذت في أواخر عام 2020 على 50 في المئة من أسهم BlueBird، بحسب موقعها الرسمي.
شراكة متينة رغم التحديات؟
كثير من الصحف الإسرائيلية التي تناولت الموضوع، التزمت الحذر في عرض مجالات التعاون المفترضة، لكنها تحدثت عن التخطيط العسكري والتدريب والتنسيق بين الخبراء ثم الزيارات المهنية للوحدات العسكرية، غير أنها لم تشر إلى بناء قواعد عسكرية، أو نشر قوات أو التزامات دفاع مشترك أو أي عمليات عسكرية مشتركة خارج إطار التدريب.
هذا الغياب ليس عرضيا بحسب خبراء عسكريين، بل يعكس رغبة في إبقاء التعاون، في الوقت الحالي على الأقل، ضمن الإطار المؤسسي والتقني.
وفقا للخبير الإسرائيلي يوحنان صوريف فإن الأهم في توقيع إطار التفاهم بين البلدين، “الإقرار بعدم حدوث أي تغيير في طبيعة العلاقات رغم الظرف الصعب الذي تمر به المنطقة”.
وأضاف أن غالبية اتفاقات أبراهام لم تتضرر رغم السياق الإقليمي القائم والحرب في غزة، معتبرا أن هذه الخطوة بحد ذاتها دليل على ذلك”.
صوريف أكد أن “الجانب الإسرائيلي لا يمكن إلا أن يعبر عن ارتياحه للتوصل إلى هذه الخطة في ظل ظرف دولي وإقليمي دقيق، معتبرا أن إنجازها في هذه المرحلة يعكس متانة العلاقات وقدرتها على الصمود والتقدم رغم التحديات”.
من جانبه، خلص مكاوي إلى أن اجتماع اللجنة العسكرية المشتركة “مثّل نقلة نوعية في مسار التقارب العسكري بين الجانبين، وأسهم في تعميق التعاون في مجالي الدفاع والأمن، دون الخوض في معطيات تقنية أو عملياتية لم يتم الإعلان عنها رسميا”.
المقاربة الواقعية” و”المزاج الشعبي”
تعميق المغرب تعاونه العسكري وعلاقاته الاستراتيجية مع إسرائيل لا يحظى بالضرورة بالإجماع على المستوى الداخلي، إذ فيما يثني عليه البعض باعتباره ضرورة ملحة في ظل سياق إقليمي متوتر وتنامي التحديات الأمنية في المنطقة، يرى آخرون أنه يصطدم بالإرادة الشعبية المغربية ويؤثر سلبا على صورة المغرب الحقوقية في مجال حقوق الإنسان.
في هذا السياق، يرى عزيز هناوي، الكاتب العام للمرصد المغربي لمناهضة التطبيع أن الخطة “شكلت صدمة كبيرة، ليس فقط للشعب الفلسطيني، خاصة أن الحرب في غزة بالكاد انتهت، ونظرا لما يحدث في الضفة الغربية المحتلة ومناطق أخرى من فلسطين”.
ويضيف “من جانب آخر، فقد تابعنا تمرير تشريعات تهدم كل الاتفاقيات الدولية الأخيرة، مما ينفي أي مبرر حتى للاجتماعات البروتوكولية التقليدية، فكيف بخطة عمل مشترك، وهي كلمة تتناقض مع الثوابت الوطنية ومع المزاج الشعبي المحلي”.
يمضي هناوي متسائلا: “ما هو التهديد المشترك بين إسرائيل والمغرب؟ الحديث عن تهديدات مشتركة وخطة عمل مشتركة يحتاج إلى تفسير واضح، وإلا فهو يعكس تناقضا بين الخطاب الرسمي والساحة الشعبية، ويضع علامات استفهام حول أولويات القيادة وسبل التعامل مع القضايا الوطنية والدولية الحساسة”.
خلافا لما ذهب إليه هناوي، يعتقد الباحث المغربي في الشؤون الأمنية والاستراتيجية عبد الحق الصنايبي أن الاتفاق، “أعاد رسم موقع المغرب داخل معادلة الأمن القومي، سواء على المستوى الإقليمي أو الدولي”، مشددا على أن “المملكة لا يمكن اتهامها بالتحرك بدافع الاصطفاف الإيديولوجي أو منطق الاستفزاز أو الابتزاز، بل وفق مقاربة واقعية في العلاقات الدولية، تقوم على منطق الدولة والمصلحة الوطنية، ونظريتي التوازن والقوة، باعتبارهما من الركائز الأساسية لضمان الأمن القومي”.
في هذا الإطار، يقول الصنايبي إن “المغرب يعتمد في هذا الإطار على قراءة ذكية لبيئته الاستراتيجية، في ظل محيط إقليمي ودولي شديد الاضطراب، يتميز بتصاعد التهديدات غير التقليدية، وسباق التسلح في المنطقة، والهشاشة الأمنية في الساحل والصحراء، فضلا عن الحروب بالوكالة التي لم تعد تقتصر على المواجهات العسكرية الكلاسيكية، بل باتت تشمل مجالات التكنولوجيا والإعلام والاستخبارات”.
وعلى المستوى الداخلي، أشار المتحدث إلى أن “جزءا مهما من الرأي العام المغربي بات يدرك، في ظل التطورات الراهنة، أن حماية الأمن القومي لا تتحقق بالشعارات، بل بالجاهزية، والردع، والقدرة على التكيف مع التحولات السريعة وطبيعة التهديدات الجديدة”.",2026-01-11
السعودية تبدي أسفها لأضرار لحقت بسفارة قطر في كييف,https://elbashayer.com/%d8%a7%d9%84%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%aa%d9%8f%d8%a8%d8%af%d9%8a-%d8%a3%d8%b3%d9%81%d9%87%d8%a7-%d9%84%d8%a3%d8%b6%d8%b1%d8%a7%d8%b1-%d9%84%d8%ad%d9%82%d8%aa-%d8%a8%d8%b3%d9%81%d8%a7/,elbashayer.com,"أعربت المملكة العربية السعودية عن بالغ أسفها إزاء الأضرار التي طالت مبنى سفارة دولة قطر الشقيقة، نتيجة القصف الذي شهدته العاصمة الأوكرانية كييف خلال التطورات الأخيرة للأزمة الروسية الأوكرانية.
وأكدت وزارة الخارجية السعودية، في بيان رسمي، أهمية الالتزام التام بحماية البعثات الدبلوماسية ومقارّها، وضرورة ضمان سلامة العاملين فيها، وذلك وفقًا لما تنص عليه اتفاقية فيينا المنظمة للعلاقات الدبلوماسية بين الدول.
وجددت المملكة موقفها الثابت الداعم لكافة الجهود والمساعي الدبلوماسية الرامية إلى التوصل لحل سلمي للأزمة الروسية الأوكرانية، بما يسهم في خفض التصعيد وحماية المدنيين والمصالح الدبلوماسية، ويعزز الأمن والاستقرار على المستويين الإقليمي والدولي.",2026-01-11
قافلة مساعدات سعودية جديدة تعبر منفذ رفح لدعم قطاع غزة,https://elbashayer.com/%d9%82%d8%a7%d9%81%d9%84%d8%a9-%d9%85%d8%b3%d8%a7%d8%b9%d8%af%d8%a7%d8%aa-%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%aa%d8%b9%d8%a8%d8%b1-%d9%85%d9%86%d9%81%d8%b0-%d8%b1/,elbashayer.com,"عبرت قافلة مساعدات سعودية إغاثية جديدة مقدمة من مركز الملك سلمان للإغاثة والأعمال الإنسانية منفذ رفح الحدودي، متجهة إلى منفذ كرم أبو سالم جنوب شرقي قطاع غزة، تمهيدًا لإيصالها إلى المتضررين من أبناء الشعب الفلسطيني، ضمن إطار الحملة الشعبية السعودية لإغاثة الشعب الفلسطيني الشقيق.
وضمّت القافلة كميات كبيرة من السلال الغذائية، التي تهدف إلى تلبية الاحتياجات الأساسية للأسر المتضررة داخل القطاع، في ظل التحديات الإنسانية والظروف المعيشية القاسية التي يواجهها السكان.
وفي سياق متصل، نفّذ المركز السعودي للثقافة والتراث، الشريك المنفذ لمركز الملك سلمان للإغاثة في قطاع غزة، عددًا من المبادرات الميدانية، شملت إقامة مخيمات إيواء للنازحين في منطقة القرارة جنوب القطاع، ومنطقة المواصي بمحافظة خان يونس، بالتزامن مع دخول فصل الشتاء وتزايد الاحتياجات الإنسانية.
وتأتي هذه الجهود امتدادًا للدعم الإنساني المتواصل الذي تقدمه المملكة العربية السعودية عبر مركز الملك سلمان للإغاثة، تأكيدًا على وقوفها الدائم إلى جانب الشعب الفلسطيني، وحرصها على تخفيف معاناته وتوفير مقومات العيش الكريم في مختلف الظروف.",2026-01-11
مركز الملك سلمان للإغاثة يوقع اتفاقية لتشغيل مركز الأطراف الصناعية في سيئون باليمن,https://elbashayer.com/%d9%85%d8%b1%d9%83%d8%b2-%d8%a7%d9%84%d9%85%d9%84%d9%83-%d8%b3%d9%84%d9%85%d8%a7%d9%86-%d9%84%d9%84%d8%a5%d8%ba%d8%a7%d8%ab%d8%a9-%d9%8a%d9%88%d9%82%d9%91%d8%b9-%d8%a7%d8%aa%d9%81%d8%a7%d9%82%d9%8a/,elbashayer.com,"وقّع مركز الملك سلمان للإغاثة اتفاقية تعاون مشترك لتشغيل مركز الأطراف الصناعية وإعادة التأهيل في محافظة سيئون اليمنية، وذلك ضمن جهوده الإنسانية المتواصلة لدعم المتضررين وذوي الاحتياجات الخاصة في اليمن، وتنفيذ المرحلة السابعة من المشروع الإنساني الحيوي.
وجرى توقيع الاتفاقية عبر الاتصال المرئي بين مساعد المشرف العام على المركز للعمليات والبرامج المهندس أحمد بن علي البيز، ورئيس مجلس إدارة الجمعية الدولية لرعاية ضحايا الحروب والكوارث الدكتور معاوية محمود حرصوني، بما يعكس الشراكة الفاعلة في تنفيذ البرامج الإغاثية المتخصصة.
وتهدف الاتفاقية إلى تقديم خدمات شاملة في مجال التأهيل الجسدي، تشمل تقييم الحالات الصحية، ووضع خطط علاجية فردية، وتركيب الأطراف الصناعية بمختلف أنواعها، إلى جانب توفير خدمات إعادة التأهيل الوظيفي للأطراف الصناعية والتقويمية، بما يساعد المستفيدين على الاندماج في المجتمع وممارسة حياتهم اليومية بصورة أفضل.
كما تتضمن الاتفاقية تطوير الكفاءات الطبية والفنية من خلال برامج تدريبية متخصصة، تسهم في رفع كفاءة الكوادر العاملة وتمكينها من التعامل مع الحالات المعقدة، حيث يُتوقع أن يستفيد من المشروع نحو (7,200) فرد من أبناء محافظة سيئون والمناطق المجاورة.
وتأتي هذه الخطوة في إطار الدور الإنساني الذي تضطلع به المملكة العربية السعودية عبر مركز الملك سلمان للإغاثة، تأكيدًا لالتزامها بدعم الشعب اليمني الشقيق، والمساهمة في تحسين الخدمات الصحية والتأهيلية في المناطق المتضررة.",2026-01-11
نجوم المهرجانات يشاركون أحمد عبده الاحتفال بخطوبته وهنا متعشوهاش تريند للشهر الثاني,https://elbashayer.com/%d9%86%d8%ac%d9%88%d9%85-%d8%a7%d9%84%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86%d8%a7%d8%aa-%d9%8a%d8%b4%d8%a7%d8%b1%d9%83%d9%88%d9%86-%d8%a3%d8%ad%d9%85%d8%af-%d8%b9%d8%a8%d8%af%d9%87-%d8%a7%d9%84%d8%a7/,elbashayer.com,"احتفل المطرب الشعبي أحمد عبده بحفل خطوبته، في أجواء مبهجة جمعت بين العائلة والأصدقاء وعدد كبير من نجوم الفن والطرب وزملائه من الوسط الفني، وبحضور عدد من الأهل والأصدقاء والمقربين، الذين حرصوا على مشاركته تلك اللحظة المميزة وتقديم التهاني للعروسين.
وشهد حفل خطوبة المطرب الشعبي أحمد عبده حضورًا لافتًا لعدد من نجوم الفن والطرب، الذين حرصوا على تهنئته في هذه المناسبة السعيدة، حيث تواجد كل من حودة بندق، وعلي قدورة، وحمو بيكا، ومحمود معتمد، وعمر الكروان، وأحمد فريد، ومصطفى الدجوي، ومحمد الدوو، مما أضفى على الحفل أجواءً مميزة وسط تفاعل كبير من الحضور ومحبي الفنان، فيما لاقت الصور ومقاطع الفيديو المتداولة من الحفل تفاعلًا كبيرًا من الجمهور على السوشيال ميديا.
ويعيش أحمد عبده حالة من الانتعاشة الفنية خلال الفترة الحالية، خاصة بعد النجاح الكبير الذي حققته أحدث أغانيه “هنا متعشوهاش”، والتي تتصدر الترند على منصات التواصل الاجتماعي منذ أكثر من شهرين، محققة انتشارًا واسعًا عبر مختلف التطبيقات الموسيقية.
ويعد أحمد عبده واحدًا من أبرز مطربي الطرب الشعبي خلال السنوات الأخيرة، بعدما نجح في تكوين قاعدة جماهيرية واسعة عبر منصات السوشيال ميديا وتطبيقات الاستماع المختلفة، بفضل تقديمه عددًا من الأغاني التي لاقت انتشارًا كبيرًا وتفاعلًا لافتًا من الجمهور، من بينها يا ريحانة، بحر شر، سقفه ليكي، لون الخد كاستر، صنع الصين، هابي بلوك، سالك مع الأوباش، قلبي استوى، شجر الوجع، وغيرها من الأعمال التي اتسمت بالطابع الشعبي السريع والإيقاع المتنوع.
وعلى الجانب الفني، واصل أحمد عبده نشاطه المكثف خلال الفترة الأخيرة، حيث طرح أغنية «متحسبونيش»، إلى جانب دويتو غنائي سابق جمعه بالمطرب محمد رشاد، كما أصدر أغنية «أنا مش شمتان» التي جاءت من كلمات كوثر حجازي، وألحان محمد النادي، وتوزيع طارق عبد الجابر.
كما تعاون مؤخراً مع الموزع رامي المصري في مجموعة من الأعمال الجديدة، من بينها: «هطير أخضر»، «مريض زهايمر»، و«يالا بينا»، في إطار خطة فنية تستهدف تقديم محتوى متجدد ومتنوع يتماشى مع تطلعات جمهوره وتطور سوق الموسيقى الشعبية.
ومن المنتظر أن يواصل أحمد عبده طرح عدد من المفاجآت الفنية خلال العام المقبل، بالتزامن مع بداية مرحلة جديدة في حياته الشخصية بعد إعلان الخطوبة، في خطوة تعكس حالة الاستقرار والدافع المعنوي الذي يعيشه في الوقت الراهن.",2026-01-11
ولاد البلد تطلق استراتيجية جديدة في عالم الإنتاج الفني وتنظيم الفعاليات,https://elbashayer.com/%d9%88%d9%84%d8%a7%d8%af-%d8%a7%d9%84%d8%a8%d9%84%d8%af-%d8%aa%d8%b7%d9%84%d9%82-%d8%a7%d8%b3%d8%aa%d8%b1%d8%a7%d8%aa%d9%8a%d8%ac%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%81%d9%8a-%d8%b9/,elbashayer.com,"أعلنت شركة «ولاد البلد»، المتخصصة في الإنتاج الفني وإدارة أعمال المشاهير، عن إطلاق استراتيجيتها الجديدة لتطوير قطاع الترفيه وتنظيم الحفلات والفاعليات، وذلك تحت رؤية وإشراف مديرها التنفيذي محمد زلزال، في خطوة تستهدف تعزيز حضور الشركة داخل السوقين الفني والترفيهي.
وتأتي هذه الاستراتيجية لترسيخ مكانة «ولاد البلد» كإحدى الشركات الرائدة التي تقدم حلولًا متكاملة بنظام «360 درجة» في صناعة الفن والفعاليات، مستندة إلى مزيج يجمع بين الأصالة الفنية والاحترافية التنظيمية.
وترتكز أنشطة الشركة على ثلاثة محاور رئيسية، أولها الإنتاج الفني، حيث تعمل على تبني المواهب الشابة وتقديم محتوى غنائي وموسيقي يواكب التطور العالمي مع الحفاظ على الهوية المحلية.
أما المحور الثاني فيتمثل في إدارة أعمال المطربين، من خلال توفير خطط استراتيجية شاملة تشمل التسويق، والتعاقدات، وبناء الهوية الفنية، بما يضمن استدامة النجاح للفنانين، ويأتي المحور الثالث في إدارة حفلات الزفاف، عبر تحويل ليلة العمر إلى تجربة فنية متكاملة، من خلال تجهيزات صوتية وضوئية عالمية، واختيار نخبة من النجوم لإحياء المناسبات بأسلوب عصري ومنظم.
وفي هذا السياق، صرح محمد زلزال، المدير التنفيذي لشركة «ولاد البلد»، قائلاً: «نحن لا نقدم مجرد خدمات تنظيمية أو إنتاجية، بل نصنع تجارب لا تُنسى.
هدفنا هو خلق بيئة فنية تحتضن المبدعين، وتقديم أعلى معايير الجودة في إدارة الحفلات بما يتناسب مع تطلعات عملائنا، ونؤمن بأن الاحترافية هي مفتاح النجاح في هذا السوق المتطور».
وأشار زلزال إلى أن الشركة تستعد خلال الفترة المقبلة لإطلاق سلسلة من التعاونات الفنية مع كبار النجوم، إلى جانب التوسع في تنظيم المهرجانات الكبرى والفعاليات الجماهيرية، اعتمادًا على فريق عمل يضم خبراء في مجالات الصوت، والصورة، والإدارة الفنية.
ويُذكر أن شركة «ولاد البلد» تُعد من الشركات الرائدة في مجال الإنتاج الفني وإدارة الفعاليات، ويقع مقرها في محافظة الشرقية، وتسعى إلى تقديم مفهوم جديد للترفيه وإدارة المواهب في الوطن العربي، من خلال الدمج بين الخبرة الإدارية والشغف الفني.",2026-01-11
السينما العراقية تخسر مليار دولار سنويا بسبب القرصنة,https://elbashayer.com/%d8%a7%d9%84%d8%b3%d9%8a%d9%86%d9%85%d8%a7-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82%d9%8a%d8%a9-%d8%aa%d8%ae%d8%b3%d8%b1-%d9%85%d9%84%d9%8a%d8%a7%d8%b1-%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d8%b3%d9%86%d9%88/,elbashayer.com,"أكبر مشكلة تخصنا في العراق هي القرصنة المؤسساتية»، يقول يوسف الألوسي، مدير التسويق في مؤسسة «1001» العراقية.
يكمل: «هناك أكثر من جهة مؤسساتية تحتكر المحتوى وتوفره مجاناً لكل أنحاء العالم بما في ذلك السوق العراقية طبعاً».‬
وُلدت القرصنة مع أواخر القرن الماضي ورغم محاولات عديدة لمنعها لا تزال نشطة تمنع الأفلام والكتب والمحتويات المختلفة من تحقيق أضعاف أرباحها ما يؤثر في دول ما زالت تطمح لبناء صناعة سينمائية دائمة من تحقيق غاياتها.
يُضيف: «بذلك لم يعد هناك حافز للمنتج لكي ينجز فيلماً مدركاً، إنه من اليوم الثاني لعرضه سوف يدخل البيوت مجاناً. وبذلك لا يمكن الحديث عن حضور ما لسينما عراقية حديثة ومتقدّمة لأنه محكوم على هذه المبادرات بالفشل بسبب القرصنة».
إلى ذلك يلفت الألوسي النظر إلى أن هناك قوانين صادرة عن الجهات الحكومية لحفظ حقوق المؤلفين وأصحاب المحتوى في أي شكل لكن لا أحد يتابع.
يقول: «الخسارة تبلغ أكثر من مليار دولار سنوياً لأنك لا تتحدث عن قرصنة الأفلام فقط بل قرصنة الكتب وكل النشاطات المجتمعية والإبداعية.
المتضررون متعددون منهم المغنون والفنانون المختلفون أيضاً.
لا توجد منظومة تحميهم». > ما هو مطلوب التواصل مع دول مجاورة نجحت في محاربة القرصنة (كما الحال مع دول الخليج العربي) لأجل القضاء على هذا التسيّب الخطير. هذا سيكون في مصلحة الوطن والمواطن ودفعة قوية لإحياء سينما عراقية حقيقية.",2026-01-11
الديهي يكشف موقف حكومة مصطفى مدبولي من الرحيل,https://elbashayer.com/%d8%a7%d9%84%d8%af%d9%8a%d9%87%d9%8a-%d9%8a%d9%83%d8%b4%d9%81-%d9%85%d9%88%d9%82%d9%81-%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%85%d8%af%d8%a8%d9%88%d9%84%d9%8a-%d9%85%d9%86/,elbashayer.com,"وجه الإعلامي مصطفى مدبولي، حقيقة ما يتردد بشأن رحيل حكومة الدكتور مصطفى مدبولي.
وقال “الديهي” خلال تقديم برنامجه “بالورقة والقلم” المذاع على فضائية “Ten”، مساء السبت، “بقول لحكومة الدكتور مصطفى معرفش هتكمل ولا لا، اسم الدكتور مصطفى مطروح أنه ممكن يكمل”.
وأضاف “وفيه أسماء كثيرة وما يتم ترديده أن الدكتور مصطفى مكمل أو الفريق كامل أو الدكتور خالد عبد الغفار أو الوزير أحمد كجوك أو عمرو طلعت، كفانا ترويجا للشائعات يا أخي معندكش معلومة تسكت عالطول”.
وتابع “انتظر لمتخذ القرار انه يقول والله هنعمل حكومة جديدة هنقول متشكرين يا دكتور عملت ما تستطيع وأكثر مما يستطيع، ولو هيكمل يبقى دي رؤية القيادة السياسية هنقول كمل يا دكتور وربنا يوقفك”.
واستطرد “بقول نسيب الأمر لرأس الدولة يتخذ ما يراه مش عايزين نخش في لغط لأن الشائعات كثيرة جدا، وده عامل حالة من اللا استقرار واللغلط مينفعش أقول أن الحكومة لا يسمعوا ولا يتأثروا دول بشر”.",2026-01-11
عمرو اديب عن مباراة مصر وكوت ديفوار  كعبنا عالي عليهم من أيام دروجبا,https://elbashayer.com/%d8%b9%d9%85%d8%b1%d9%88-%d8%a7%d8%af%d9%8a%d8%a8-%d8%b9%d9%86-%d9%85%d8%a8%d8%a7%d8%b1%d8%a7%d8%a9-%d9%85%d8%b5%d8%b1-%d9%88%d9%83%d9%88%d8%aa-%d8%af%d9%8a%d9%81%d9%88%d8%a7%d8%b1-%d9%83%d8%b9/,elbashayer.com,عمرو اديب عن مباراة مصر وكوت ديفوار : كعبنا عالي عليهم من أيام دروجبا,2026-01-11
